,Date,Open,High,Low,Close,Adj Close,Volume
0,2018-06-27,1007.0,1012.5,999.375,1000.0,938.99176,477283.0
1,2018-06-28,1000.659973,1010.5,995.0,1010.5,948.8511960000001,31005.0
2,2018-06-29,1010.0,1025.589966,1010.0,1025.589966,963.0205689999999,63765.0
3,2018-07-02,1008.0,1013.6199949999999,1008.0,1013.3900150000001,951.5648800000001,14960.0
4,2018-07-03,1021.919983,1021.919983,1012.0,1014.0,952.1376949999999,18320.0
5,2018-07-05,1020.0,1020.0,1020.0,1020.0,957.771606,4167.0
6,2018-07-06,1020.0,1023.2700199999999,1023.2700199999999,1023.2700199999999,960.842163,21657.0
7,2018-07-09,1023.0,1025.0,1023.0,1025.0,962.466553,32772.0
8,2018-07-10,1025.0,1025.0,1013.929993,1013.929993,952.07196,13987.0
9,2018-07-11,1008.5499880000001,1015.150024,1007.669983,1013.070007,951.2644650000001,13211.0
10,2018-07-12,1011.5,1015.0,1011.5,1011.5,949.7902220000001,28352.0
11,2018-07-13,1016.650024,1016.909973,1015.429993,1015.5300289999999,953.574341,14342.0
12,2018-07-16,1008.830017,1011.4799800000001,1008.0,1009.0,947.442749,21575.0
13,2018-07-17,1009.1099849999999,1015.5,1009.1099849999999,1015.48999,953.536804,4596.0
14,2018-07-18,1020.7199710000001,1031.0,1020.0,1031.0,968.1005859999999,34473.0
15,2018-07-19,1017.5,1017.5,1017.5,1017.5,955.424133,18301.0
16,2018-07-20,1018.659973,1018.659973,1018.659973,1018.659973,956.5133060000001,11521.0
17,2018-07-23,1018.659973,1018.659973,1018.659973,1018.659973,956.5133060000001,0.0
18,2018-07-24,1012.1199949999999,1012.429993,1011.3900150000001,1012.429993,950.663452,17364.0
19,2018-07-25,1025.0,1025.0,1025.0,1025.0,962.466553,363.0
20,2018-07-26,1044.920044,1044.920044,1040.26001,1043.5,979.837891,38875.0
21,2018-07-27,1031.219971,1041.550049,1020.0,1041.550049,978.006958,1726.0
22,2018-07-30,1046.099976,1046.099976,1032.800049,1032.800049,969.790833,52289.0
23,2018-07-31,1047.920044,1055.0,1047.920044,1053.630005,989.349915,51159.0
24,2018-08-01,1060.170044,1062.939941,1058.959961,1059.319946,994.6926880000001,25516.0
25,2018-08-02,1040.849976,1048.0,1040.849976,1048.0,984.0633539999999,8753.0
26,2018-08-03,1048.0,1048.0,1048.0,1048.0,984.0633539999999,0.0
27,2018-08-06,1052.349976,1052.349976,1052.349976,1052.349976,988.14801,6254.0
28,2018-08-07,1052.349976,1052.349976,1052.349976,1052.349976,988.14801,0.0
29,2018-08-08,1045.650024,1045.650024,1045.650024,1045.650024,981.85675,3457.0
30,2018-08-09,1045.650024,1045.650024,1045.650024,1045.650024,981.85675,0.0
31,2018-08-10,1045.650024,1045.650024,1045.650024,1045.650024,981.85675,0.0
