,Date,Open,High,Low,Close,Adj Close,Volume
0,2014-12-09,64.839996,65.309998,64.410004,65.290001,58.997204,767200
1,2014-12-10,65.32,65.32,63.48,63.52,57.3978,1191900
2,2014-12-11,63.290001000000004,64.339996,63.200001,63.290001000000004,57.497723,1506600
3,2014-12-12,62.950001,63.279999,62.310001,62.310001,56.607409999999994,2087100
4,2014-12-15,62.700001,62.98,61.639998999999996,61.91,56.244026,1520200
5,2014-12-16,61.82,63.029999,61.630001,61.73,56.080498,1843000
6,2014-12-17,62.439999,64.120003,62.419998,63.990002000000004,58.133667,1913600
7,2014-12-18,64.739998,65.120003,64.400002,65.110001,59.151173,1844700
8,2014-12-19,65.43,65.83000200000001,64.980003,65.5,59.505474,3263600
9,2014-12-22,65.470001,66.529999,65.470001,66.529999,60.4412,1354600
10,2014-12-23,66.639999,67.110001,66.540001,66.93,60.8046,1210600
11,2014-12-24,66.940002,67.699997,66.940002,67.339996,61.177071,705800
12,2014-12-26,67.43,67.75,67.33000200000001,67.489998,61.313351000000004,733700
13,2014-12-29,67.239998,67.870003,67.139999,67.870003,61.658558,949900
14,2014-12-30,67.610001,67.980003,67.510002,67.529999,61.349686,980800
15,2014-12-31,67.540001,67.75,67.029999,67.08000200000001,60.940872,972800
16,2015-01-02,67.540001,67.730003,66.360001,66.510002,60.423035,1077900
17,2015-01-05,66.239998,66.470001,64.959999,65.059998,59.105728000000006,1628800
18,2015-01-06,65.0,65.220001,64.110001,64.510002,58.606079,1738500
19,2015-01-07,65.0,65.0,63.93,64.43,58.533405,1567600
20,2015-01-08,64.910004,65.629997,64.879997,65.43,59.441875,1234800
21,2015-01-09,65.66999799999999,65.870003,65.099998,65.110001,59.151173,908500
22,2015-01-12,65.110001,65.25,62.82,64.349998,58.460719999999995,5705400
23,2015-01-13,65.010002,65.68,63.799999,64.110001,58.24268000000001,3212900
24,2015-01-14,63.709998999999996,64.07,63.169998,63.759997999999996,57.924709,1554500
25,2015-01-15,63.98,64.339996,63.349998,63.41,57.606743,1471100
26,2015-01-16,63.16,64.08000200000001,63.080002,64.050003,58.188175,1668100
27,2015-01-20,64.41999799999999,64.639999,63.66,64.019997,58.160915,1635400
28,2015-01-21,63.759997999999996,64.41999799999999,63.580002,64.309998,58.424374,1171600
29,2015-01-22,64.559998,65.559998,64.190002,65.360001,59.378288,970400
30,2015-01-23,65.400002,66.089996,65.400002,65.480003,59.487301,771200
31,2015-01-26,65.32,65.940002,65.129997,65.709999,59.696251000000004,815900
32,2015-01-27,65.010002,65.379997,64.489998,64.940002,58.996727,974600
33,2015-01-28,65.459999,65.58000200000001,63.830002,63.84,57.997391,1003500
34,2015-01-29,63.75,63.990002000000004,62.939999,63.830002,57.98830400000001,1459600
35,2015-01-30,63.529999,63.68,62.32,62.41,56.698257,2298600
36,2015-02-02,62.740002000000004,62.810001,61.889998999999996,62.810001,57.061661,2801000
37,2015-02-03,63.139998999999996,64.07,63.139998999999996,64.010002,58.151835999999996,2474600
38,2015-02-04,64.150002,65.690002,62.91,63.939999,58.08824499999999,3794200
39,2015-02-05,63.849998,64.099998,63.16,64.0,58.142754000000004,2375800
40,2015-02-06,64.010002,65.089996,63.869999,64.660004,58.742348,1587100
41,2015-02-09,70.110001,70.260002,67.010002,67.779999,61.576797,7313900
42,2015-02-10,67.620003,68.379997,67.220001,68.220001,61.97654300000001,2444300
43,2015-02-11,68.18,68.779999,68.18,68.57,62.294506000000005,1592100
44,2015-02-12,68.870003,70.019997,68.870003,70.0,63.593619999999994,2193800
45,2015-02-13,69.989998,70.059998,69.559998,69.910004,63.511864,2294000
46,2015-02-17,69.66999799999999,70.150002,69.300003,69.790001,63.402855,1880400
47,2015-02-18,69.639999,69.779999,69.010002,69.120003,62.794167,1587600
48,2015-02-19,69.379997,69.660004,68.949997,69.029999,62.712394999999994,1893800
49,2015-02-20,68.940002,69.870003,68.790001,69.83000200000001,63.43919,2353900
50,2015-02-23,69.849998,69.849998,68.480003,68.629997,62.349014000000004,1415400
51,2015-02-24,68.540001,68.800003,68.209999,68.529999,62.258175,1138300
