,Date,Open,High,Low,Close,Adj Close,Volume
0,2014-12-09,75.160004,77.059998,74.510002,76.779999,75.667847,2595500
1,2014-12-10,76.610001,77.300003,74.989998,75.150002,74.06144,2553200
2,2014-12-11,76.120003,76.879997,74.709999,74.949997,73.864349,2200300
3,2014-12-12,73.75,74.949997,72.739998,73.389999,72.326942,2349400
4,2014-12-15,74.260002,74.5,71.43,72.129997,71.08518199999999,3617900
5,2014-12-16,71.379997,75.190002,70.349998,72.690002,71.637077,3721900
6,2014-12-17,73.309998,75.559998,72.269997,75.43,74.337402,2115800
7,2014-12-18,77.529999,77.93,76.370003,77.82,76.692764,2898500
8,2014-12-19,78.010002,78.160004,75.870003,76.489998,75.382042,2660400
9,2014-12-22,76.58000200000001,77.739998,76.410004,77.290001,76.170448,1319100
10,2014-12-23,77.800003,77.980003,76.190002,76.269997,75.16523000000001,1494700
11,2014-12-24,76.519997,77.82,76.41999799999999,76.75,75.63826800000001,694500
12,2014-12-26,76.760002,77.389999,76.269997,76.620003,75.510162,768500
13,2014-12-29,77.110001,77.110001,75.910004,76.279999,75.175079,1556000
14,2014-12-30,75.910004,76.18,74.519997,75.58000200000001,74.485222,1839800
15,2014-12-31,75.559998,77.480003,75.379997,76.400002,75.29334300000001,2210100
16,2015-01-02,76.559998,77.879997,75.199997,76.809998,75.69740300000001,2566600
17,2015-01-05,76.910004,77.0,75.459999,76.0,74.899139,3929600
18,2015-01-06,75.5,75.769997,72.199997,72.379997,71.33156600000001,4099700
19,2015-01-07,73.040001,74.980003,73.040001,74.33000200000001,73.253334,2713000
20,2015-01-08,75.510002,78.099998,75.43,77.839996,76.712479,2664000
21,2015-01-09,78.349998,80.970001,78.32,80.32,79.156563,5110100
22,2015-01-12,81.0,81.290001,78.349998,80.349998,79.186134,2926700
23,2015-01-13,81.0,82.760002,78.57,79.239998,78.092209,3737300
24,2015-01-14,78.019997,80.480003,77.08000200000001,80.07,78.910179,4010400
25,2015-01-15,80.199997,80.75,76.379997,76.610001,75.500298,4790900
