,Date,Open,High,Low,Close,Adj Close,Volume
0,2014-12-09,84.16999799999999,85.220001,83.989998,85.18,76.867889,1652900
1,2014-12-10,85.199997,85.309998,83.620003,83.730003,75.559395,1967700
2,2014-12-11,84.379997,85.43,83.68,83.879997,75.69474,2369300
3,2014-12-12,83.410004,83.470001,81.860001,81.900002,73.907951,2784800
4,2014-12-15,82.129997,82.849998,81.690002,81.879997,73.8899,3154600
5,2014-12-16,82.0,84.220001,81.660004,82.870003,74.78331,4386500
6,2014-12-17,83.0,85.309998,82.849998,85.300003,76.976173,5081000
7,2014-12-18,88.120003,90.989998,87.790001,89.739998,80.98291,8918400
8,2014-12-19,90.150002,91.360001,89.639999,90.510002,81.67776500000001,6480600
9,2014-12-22,90.08000200000001,91.25,89.769997,91.18,82.282387,2986500
10,2014-12-23,91.349998,91.75,90.699997,91.41999799999999,82.498962,2148500
11,2014-12-24,91.480003,91.940002,91.309998,91.32,82.408722,914900
12,2014-12-26,91.400002,91.720001,91.18,91.260002,82.354576,1194000
13,2014-12-29,90.900002,91.050003,90.239998,90.519997,81.686798,1994000
14,2014-12-30,90.5,90.839996,89.989998,90.190002,81.388992,1721900
15,2014-12-31,90.18,90.480003,89.290001,89.309998,80.594864,1754500
16,2015-01-02,89.66999799999999,90.089996,88.43,88.839996,80.170738,2021300
17,2015-01-05,88.040001,88.32,87.18,87.339996,78.817101,3000000
18,2015-01-06,87.5,87.769997,86.010002,86.709999,78.248589,2867000
19,2015-01-07,87.160004,88.75,87.160004,88.529999,79.890991,2865500
20,2015-01-08,89.0,90.150002,88.839996,89.879997,81.109238,2802900
21,2015-01-09,89.949997,90.150002,89.379997,89.779999,81.01899,2399900
22,2015-01-12,89.110001,90.019997,88.910004,89.510002,80.775352,2418500
23,2015-01-13,89.769997,91.339996,89.150002,89.83000200000001,81.064133,4007000
24,2015-01-14,89.540001,89.540001,88.0,88.779999,80.116585,2377900
25,2015-01-15,89.010002,89.099998,87.66999799999999,88.16999799999999,79.566109,1821000
26,2015-01-16,87.75,89.010002,87.550003,88.889999,80.215843,2657400
27,2015-01-20,88.889999,89.41999799999999,87.91999799999999,88.620003,79.97219100000001,2333600
28,2015-01-21,88.349998,88.629997,87.730003,88.339996,79.719505,2040800
29,2015-01-22,88.720001,89.559998,87.949997,89.5,80.766327,2656900
30,2015-01-23,89.510002,89.91999799999999,89.139999,89.220001,80.513649,1939100
31,2015-01-26,89.040001,89.199997,88.239998,89.08000200000001,80.38730600000001,1997200
32,2015-01-27,87.949997,88.32,86.0,86.160004,77.752266,3689000
33,2015-01-28,86.93,87.120003,84.33000200000001,84.360001,76.127907,3469100
34,2015-01-29,84.949997,85.699997,83.940002,85.639999,77.282997,3590600
35,2015-01-30,85.120003,85.440002,83.860001,84.029999,75.830101,3837500
36,2015-02-02,84.41999799999999,85.849998,83.470001,85.83000200000001,77.454453,3088500
37,2015-02-03,86.25,87.959999,85.970001,87.91999799999999,79.3405,3501300
38,2015-02-04,89.18,89.18,87.16999799999999,87.339996,78.817101,2764100
39,2015-02-05,88.110001,88.540001,87.339996,88.470001,79.836815,2102000
40,2015-02-06,88.599998,89.099998,87.839996,88.150002,79.548073,2386500
41,2015-02-09,87.510002,88.230003,87.099998,87.360001,78.83515899999999,2670500
42,2015-02-10,87.739998,87.910004,86.68,87.519997,78.979538,2573800
43,2015-02-11,87.519997,88.16999799999999,87.25,87.959999,79.376595,1829800
44,2015-02-12,88.059998,89.220001,87.980003,89.089996,80.39632399999999,1931300
45,2015-02-13,89.089996,89.800003,89.08000200000001,89.790001,81.028023,1774400
46,2015-02-17,89.629997,89.790001,88.83000200000001,89.300003,80.58584599999999,1915900
47,2015-02-18,89.0,89.519997,88.860001,89.43,80.703156,1508900
48,2015-02-19,89.529999,90.379997,89.370003,90.269997,81.461189,1751700
49,2015-02-20,90.019997,90.980003,89.309998,90.489998,81.659729,2950600
50,2015-02-23,90.599998,90.790001,90.129997,90.57,81.731903,1579000
51,2015-02-24,90.16999799999999,91.0,89.889999,90.849998,81.984589,1592000
52,2015-02-25,90.639999,91.440002,90.33000200000001,90.599998,81.758995,1732900
53,2015-02-26,90.82,91.230003,90.0,90.300003,81.488258,2156800
54,2015-02-27,90.050003,90.760002,89.860001,90.029999,81.244598,1686100
55,2015-03-02,90.029999,91.239998,89.730003,91.18,82.282387,1975000
56,2015-03-03,91.18,91.269997,90.550003,90.839996,81.975563,2888300
57,2015-03-04,90.83000200000001,91.199997,90.059998,90.910004,82.03873399999999,2728800
58,2015-03-05,91.309998,92.18,91.18,92.050003,83.06749,3019600
59,2015-03-06,91.620003,91.949997,90.489998,90.66999799999999,81.822151,3735000
60,2015-03-09,90.730003,90.959999,90.139999,90.790001,81.930435,1464200
61,2015-03-10,89.959999,90.209999,88.050003,88.059998,79.46685,3230200
62,2015-03-11,88.290001,88.900002,86.760002,86.860001,78.383942,4320400
63,2015-03-12,87.029999,88.300003,86.860001,88.199997,79.59318499999999,2164100
64,2015-03-13,88.18,88.209999,86.400002,87.870003,79.29540300000001,3617200
65,2015-03-16,88.32,89.099998,88.139999,88.910004,80.233902,2246000
66,2015-03-17,88.349998,88.879997,88.209999,88.839996,80.170738,2210900
67,2015-03-18,88.800003,91.349998,88.370003,90.93,82.05677800000001,2664900
68,2015-03-19,90.889999,91.339996,89.989998,90.190002,81.388992,2658500
